Run,Iteration,Area,BestArea,Temperature
1,187000,263,160,46.2367
1,188000,318.5,160,45.7766
1,189000,320.5,160,45.3211
1,190000,325,160,44.8702
1,191000,222,160,44.4237
1,192000,276,160,43.9817
1,193000,282.5,160,43.544
1,194000,229.5,160,43.1108
1,195000,334,160,42.6818
1,196000,263.5,160,42.2571
1,197000,276.5,160,41.8366
1,198000,245,160,41.4204
1,199000,356,160,41.0082
1,200000,258.5,160,40.6002
1,201000,253,160,40.1962
1,202000,220,160,39.7962
1,203000,315.5,160,39.4003
1,204000,273.5,160,39.0082
1,205000,286,160,38.6201
1,206000,246,160,38.2358
1,207000,364.5,160,37.8553
1,208000,258,160,37.4787
1,209000,298,160,37.1058
1,210000,234.5,160,36.7365
1,211000,290.5,160,36.371
1,212000,259,160,36.0091
1,213000,260.5,160,35.6508
1,214000,268.5,160,35.2961
1,215000,295,160,34.9449
1,216000,278,160,34.5972
1,217000,267.5,160,34.2529
1,218000,251.5,160,33.9121
1,219000,358.5,160,33.5747
1,220000,363.5,160,33.2406
1,221000,267.5,160,32.9098
1,222000,264.5,160,32.5824
1,223000,264.5,160,32.2582
1,224000,251,160,31.9372
1,225000,226,160,31.6194
1,226000,225.5,160,31.3048
1,227000,234.5,160,30.9933
1,228000,244.5,160,30.6849
1,229000,252.5,160,30.3796
1,230000,275,160,30.0773
1,231000,326,160,29.778
1,232000,268,160,29.4817
1,233000,270.5,160,29.1884
1,234000,207,160,28.898
1,235000,253.5,160,28.6104
1,236000,271,160,28.3257
1,237000,346.5,160,28.0439
1,238000,353.5,160,27.7648
1,239000,256,160,27.4886
1,240000,307.5,160,27.2151
1,241000,245,160,26.9443
1,242000,216,160,26.6762
1,243000,229.5,160,26.4107
1,244000,298,160,26.1479
1,245000,311.5,160,25.8878
1,246000,232,160,25.6302
1,247000,206,160,25.3751
1,248000,311,160,25.1227
1,249000,318,160,24.8727
1,250000,203.5,160,24.6252
1,251000,252.5,160,24.3802
1,252000,257.5,160,24.1376
1,253000,207,160,23.8974
1,254000,266.5,160,23.6596
1,255000,270.5,160,23.4242
1,256000,242.5,160,23.1911
1,257000,250,160,22.9604
1,258000,273,160,22.7319
1,259000,254,160,22.5057
1,260000,223.5,160,22.2818
1,261000,316.5,160,22.0601
1,262000,214,160,21.8406
1,263000,282.5,160,21.6233
1,264000,262,154,21.4081
1,265000,218,154,21.1951
1,266000,227,154,20.9842
1,267000,314,154,20.7754
1,268000,243,154,20.5687
1,269000,247,154,20.364
1,270000,213.5,154,20.1614
1,271000,307.5,154,19.9608
1,272000,257.5,154,19.7622
1,273000,256.5,154,19.5655
1,274000,274,154,19.3708
1,275000,213,154,19.1781
1,276000,210.5,154,18.9873
1,277000,178,154,18.7983
1,278000,221.5,154,18.6113
1,279000,199.5,154,18.4261
1,280000,222.5,154,18.2428
1,281000,185,154,18.0612
1,282000,204,154,17.8815
1,283000,245,154,17.7036
1,284000,207.5,154,17.5275
1,285000,227.5,154,17.353
1,286000,243.5,154,17.1804
1,287000,308.5,154,17.0094
1,288000,267.5,154,16.8402
1,289000,182,154,16.6726
1,290000,215.5,154,16.5067
1,291000,224,154,16.3425
1,292000,259,154,16.1799
1,293000,235,154,16.0189
1,294000,236,154,15.8595
1,295000,255,154,15.7017
1,296000,281,154,15.5454
1,297000,233,154,15.3908
1,298000,204.5,154,15.2376
1,299000,199,154,15.086
1,300000,254,154,14.9359
1,301000,238,154,14.7873
1,302000,260.5,154,14.6401
1,303000,214.5,154,14.4945
1,304000,185,154,14.3502
1,305000,172.5,154,14.2075
1,306000,192,154,14.0661
1,307000,212.5,154,13.9261
1,308000,212,154,13.7876
1,309000,200.5,154,13.6504
1,310000,232.5,154,13.5146
1,311000,225,154,13.3801
1,312000,188,154,13.2469
1,313000,201.5,154,13.1151
1,314000,261,154,12.9846
1,315000,240.5,154,12.8554
1,316000,193.5,154,12.7275
1,317000,190.5,154,12.6009
1,318000,201.5,154,12.4755
1,319000,191.5,154,12.3514
1,320000,229,154,12.2285
1,321000,263.5,154,12.1068
1,322000,203,154,11.9863
1,323000,228,154,11.8671
1,324000,222,154,11.749
1,325000,232.5,154,11.6321
1,326000,196.5,154,11.5163
1,327000,246,154,11.4017
1,328000,239.5,154,11.2883
1,329000,207.5,154,11.176
1,330000,254,154,11.0648
1,331000,211.5,154,10.9547
1,332000,183.5,154,10.8457
1,333000,207,154,10.7378
1,334000,165.5,154,10.6309
1,335000,209,154,10.5251
1,336000,228.5,154,10.4204
1,337000,254,154,10.3167
1,338000,187.5,154,10.2141
1,339000,250,154,10.1124
1,340000,242,154,10.0118
1,341000,203.5,154,9.91219
1,342000,227.5,154,9.81356
1,343000,180,154,9.71592
1,344000,224.5,154,9.61924
1,345000,188.5,154,9.52353
1,346000,214,154,9.42877
1,347000,231.5,154,9.33495
1,348000,188,154,9.24206
1,349000,191.5,154,9.1501
1,350000,196,154,9.05906
1,351000,179,154,8.96892
1,352000,217.5,154,8.87967
1,353000,185,154,8.79132
1,354000,186.5,154,8.70384
1,355000,187.5,154,8.61724
1,356000,188,154,8.5315
1,357000,175,154,8.44661
1,358000,225,154,8.36256
1,359000,181.5,154,8.27935
1,360000,193,154,8.19697
1,361000,176.5,154,8.11541
1,362000,186.5,154,8.03466
1,363000,180,154,7.95471
1,364000,205.5,154,7.87556
1,365000,178.5,154,7.7972
1,366000,173.5,154,7.71961
1,367000,195,154,7.6428
1,368000,203.5,154,7.56675
1,369000,209,154,7.49146
1,370000,221.5,154,7.41692
1,371000,227,154,7.34312
1,372000,181.5,154,7.27006
1,373000,183.5,154,7.19772
1,374000,204,154,7.1261
1,375000,189,154,7.05519
1,376000,170.5,154,6.98499
1,377000,204,154,6.91549
1,378000,196.5,154,6.84668
1,379000,196,154,6.77855
1,380000,168,154,6.7111
1,381000,183.5,154,6.64433
1,382000,168.5,154,6.57821
1,383000,203,154,6.51276
1,384000,179,154,6.44796
1,385000,181.5,154,6.3838
1,386000,167,154,6.32028
1,387000,167.5,154,6.25739
1,388000,156,154,6.19513
1,389000,167,154,6.13348
1,390000,173.5,154,6.07246
1,391000,175,154,6.01203
1,392000,173,154,5.95221
1,393000,179,154,5.89299
1,394000,171.5,154,5.83435
1,395000,179.5,154,5.7763
1,396000,185.5,154,5.71882
1,397000,174.5,154,5.66192
1,398000,177.5,154,5.60558
1,399000,178.5,154,5.5498
1,400000,179,154,5.49458
1,401000,182.5,154,5.43991
1,402000,165.5,154,5.38578
1,403000,179.5,154,5.33219
1,404000,167,154,5.27914
1,405000,156,154,5.22661
1,406000,156,154,5.1746
1,407000,166,154,5.12311
1,408000,165.5,154,5.07214
1,409000,171.5,154,5.02167
1,410000,154,154,4.9717
1,411000,154,154,4.92223
1,412000,181,154,4.87325
1,413000,160,154,4.82476
1,414000,172,154,4.77676
1,415000,165,154,4.72923
1,416000,165.5,154,4.68217
1,417000,154,154,4.63558
1,418000,154,154,4.58946
1,419000,160,154,4.54379
1,420000,162.5,154,4.49858
1,421000,156,154,4.45382
1,422000,156,154,4.4095
1,423000,159.5,154,4.36562
1,424000,162.5,154,4.32219
1,425000,154,154,4.27918
1,426000,154,154,4.2366
1,427000,154,154,4.19445
1,428000,160,154,4.15271
1,429000,154,154,4.11139
1,430000,154,154,4.07048
1,431000,178,154,4.02998
1,432000,160,154,3.98988
1,433000,160,154,3.95018
1,434000,154,154,3.91087
1,435000,160,154,3.87196
1,436000,160,154,3.83343
1,437000,167.5,154,3.79529
1,438000,168,154,3.75753
1,439000,162.5,154,3.72014
1,440000,167,154,3.68312
1,441000,156,154,3.64647
1,442000,178.5,154,3.61019
1,443000,159.5,154,3.57427
1,444000,154,154,3.5387
1,445000,156,154,3.50349
1,446000,156,154,3.46863
1,447000,156,154,3.43412
1,448000,156,154,3.39995
1,449000,165.5,154,3.36612
1,450000,154,154,3.33262
1,451000,154,154,3.29946
1,452000,156,154,3.26663
1,453000,156,154,3.23413
1,454000,156,154,3.20195
1,455000,167.5,154,3.17009
1,456000,156,154,3.13855
1,457000,156,154,3.10732
1,458000,156,154,3.0764
1,459000,167,154,3.04579
1,460000,156,154,3.01548
1,461000,156,154,2.98548
1,462000,156,154,2.95577
1,463000,156,154,2.92636
1,464000,156,154,2.89724
1,465000,156,154,2.86841
1,466000,154,154,2.83987
1,467000,154,154,2.81162
1,468000,154,154,2.78364
1,469000,154,154,2.75594
1,470000,154,154,2.72852
1,471000,154,154,2.70137
1,472000,159.5,154,2.67449
1,473000,154,154,2.64788
1,474000,160,154,2.62153
1,475000,154,154,2.59545
1,476000,154,154,2.56962
1,477000,154,154,2.54405
1,478000,165.5,154,2.51874
1,479000,160,154,2.49368
1,480000,159.5,154,2.46886
1,481000,154,154,2.4443
1,482000,165.5,154,2.41998
1,483000,159.5,154,2.3959
1,484000,154,154,2.37206
1,485000,154,154,2.34846
1,486000,154,154,2.32509
1,487000,154,154,2.30195
1,488000,154,154,2.27905
1,489000,154,154,2.25637
1,490000,154,154,2.23392
1,491000,154,154,2.21169
1,492000,154,154,2.18969
1,493000,154,154,2.1679
1,494000,154,154,2.14633
1,495000,154,154,2.12497
1,496000,165.5,154,2.10383
1,497000,160,154,2.08289
1,498000,154,154,2.06217
1,499000,154,154,2.04165
1,500000,154,154,2.02133
1,501000,154,154,2.00122
1,502000,160,154,1.98131
1,503000,154,154,1.96159
1,504000,154,154,1.94208
1,505000,154,154,1.92275
1,506000,154,154,1.90362
1,507000,154,154,1.88468
1,508000,154,154,1.86593
1,509000,154,154,1.84736
1,510000,154,154,1.82898
1,511000,154,154,1.81078
1,512000,154,154,1.79276
1,513000,154,154,1.77492
1,514000,154,154,1.75726
1,515000,154,154,1.73978
1,516000,154,154,1.72247
1,517000,154,154,1.70533
1,518000,154,154,1.68836
1,519000,159.5,154,1.67156
1,520000,154,154,1.65493
1,521000,154,154,1.63846
1,522000,154,154,1.62216
1,523000,154,154,1.60602
1,524000,154,154,1.59004
1,525000,154,154,1.57421
1,526000,154,154,1.55855
1,527000,154,154,1.54304
1,528000,154,154,1.52769
1,529000,154,154,1.51249
1,530000,154,154,1.49744
1,531000,154,154,1.48254
1,532000,154,154,1.46779
1,533000,154,154,1.45318
1,534000,160,154,1.43872
1,535000,154,154,1.42441
1,536000,154,154,1.41023
1,537000,154,154,1.3962
1,538000,154,154,1.38231
1,539000,154,154,1.36856
1,540000,154,154,1.35494
1,541000,154,154,1.34146
1,542000,160,154,1.32811
1,543000,154,154,1.31489
1,544000,154,154,1.30181
1,545000,154,154,1.28886
1,546000,154,154,1.27603
1,547000,154,154,1.26334
1,548000,154,154,1.25076
1,549000,154,154,1.23832
1,550000,154,154,1.226
1,551000,154,154,1.2138
1,552000,154,154,1.20172
1,553000,154,154,1.18976
1,554000,154,154,1.17793
1,555000,154,154,1.1662
1,556000,154,154,1.1546
1,557000,154,154,1.14311
1,558000,154,154,1.13174
1,559000,154,154,1.12048
1,560000,154,154,1.10933
1,561000,154,154,1.09829
1,562000,154,154,1.08736
1,563000,154,154,1.07654
1,564000,154,154,1.06583
1,565000,154,154,1.05523
1,566000,154,154,1.04473
1,567000,154,154,1.03433
1,568000,154,154,1.02404
1,569000,154,154,1.01385
1,570000,154,154,1.00376
1,571000,154,154,0.993773
1,572000,154,154,0.983885
1,573000,154,154,0.974095
1,574000,154,154,0.964403
1,575000,154,154,0.954807
1,576000,154,154,0.945306
1,577000,154,154,0.9359
1,578000,154,154,0.926588
1,579000,154,154,0.917368
1,580000,154,154,0.90824
1,581000,154,154,0.899203
1,582000,154,154,0.890256
1,583000,154,154,0.881397
1,584000,154,154,0.872627
1,585000,154,154,0.863944
1,586000,154,154,0.855348
1,587000,154,154,0.846837
1,588000,154,154,0.838411
1,589000,154,154,0.830069
1,590000,154,154,0.821809
1,591000,154,154,0.813632
1,592000,154,154,0.805536
1,593000,154,154,0.797521
1,594000,154,154,0.789585
1,595000,154,154,0.781729
1,596000,154,154,0.773951
1,597000,154,154,0.76625
1,598000,154,154,0.758625
1,599000,154,154,0.751077
1,600000,154,154,0.743603
2,1000,342.5,210.5,297.015
2,2000,349.5,210.5,294.06
2,3000,374.5,207,291.134
2,4000,259,207,288.237
2,5000,293.5,207,285.369
2,6000,440,200,282.529
2,7000,310.5,200,279.718
2,8000,380,200,276.935
2,9000,375.5,200,274.179
2,10000,266,200,271.451
2,11000,254.5,179.5,268.75
2,12000,375,179.5,266.076
2,13000,397,179.5,263.428
2,14000,290.5,179.5,260.807
2,15000,363.5,179.5,258.212
2,16000,315.5,179.5,255.643
2,17000,343,179.5,253.099
2,18000,245.5,179.5,250.581
2,19000,315.5,179.5,248.088
2,20000,357.5,179.5,245.619
2,21000,309,179.5,243.175
2,22000,299,179.5,240.755
2,23000,373,179.5,238.36
2,24000,388.5,179.5,235.988
2,25000,253,179.5,233.64
2,26000,244,179.5,231.315
2,27000,316,179.5,229.014
2,28000,257,179.5,226.735
2,29000,297,179.5,224.479
2,30000,334,179.5,222.245
2,31000,326,179.5,220.034
2,32000,344.5,179.5,217.844
2,33000,380,179.5,215.677
2,34000,344,179.5,213.531
2,35000,356.5,179.5,211.406
2,36000,352.5,179.5,209.303
2,37000,385,179.5,207.22
2,38000,283,179.5,205.158
2,39000,265.5,179.5,203.117
2,40000,281,179.5,201.096
2,41000,341.5,179.5,199.095
2,42000,341,179.5,197.114
2,43000,333.5,179.5,195.152
2,44000,334.5,179.5,193.211
2,45000,311.5,179.5,191.288
2,46000,311,179.5,189.385
2,47000,311.5,179.5,187.5
2,48000,365,179.5,185.635
2,49000,286,179.5,183.787
2,50000,359,179.5,181.959
2,51000,362,179.5,180.148
2,52000,273,179.5,178.356
2,53000,346,179.5,176.581
2,54000,246,179.5,174.824
2,55000,361,179.5,173.084
2,56000,310.5,179.5,171.362
2,57000,280.5,179.5,169.657
2,58000,314.5,179.5,167.969
2,59000,306.5,179.5,166.298
2,60000,289,179.5,164.643
2,61000,351,179.5,163.005
2,62000,307.5,179.5,161.383
2,63000,362.5,179.5,159.777
2,64000,365.5,179.5,158.187
2,65000,352,179.5,156.613
2,66000,348,167.5,155.055
2,67000,345,167.5,153.512
2,68000,335.5,167.5,151.985
2,69000,246.5,167.5,150.472
2,70000,349.5,167.5,148.975
2,71000,305,167.5,147.493
2,72000,332.5,167.5,146.025
2,73000,376.5,167.5,144.572
2,74000,302,167.5,143.134
2,75000,353.5,167.5,141.709
2,76000,308,167.5,140.299
2,77000,313.5,167.5,138.903
2,78000,241.5,167.5,137.521
2,79000,326.5,167.5,136.153
2,80000,374.5,167.5,134.798
2,81000,359,167.5,133.457
2,82000,285,167.5,132.129
2,83000,356,167.5,130.814
2,84000,283,167.5,129.513
2,85000,245,167.5,128.224
2,86000,411.5,167.5,126.948
2,87000,284.5,167.5,125.685
2,88000,302,167.5,124.434
2,89000,327.5,167.5,123.196
2,90000,347,167.5,121.97
2,91000,313,167.5,120.757
2,92000,350,167.5,119.555
2,93000,288,167.5,118.366
2,94000,360.5,167.5,117.188
2,95000,254.5,167.5,116.022
2,96000,381,167.5,114.867
2,97000,288,167.5,113.724
2,98000,326,167.5,112.593
2,99000,305,167.5,111.472
2,100000,287,167.5,110.363
2,101000,280,167.5,109.265
2,102000,431,167.5,108.178
2,103000,333.5,167.5,107.102
2,104000,298,167.5,106.036
2,105000,341.5,167.5,104.981
2,106000,363.5,167.5,103.936
2,107000,263,167.5,102.902
2,108000,368.5,167.5,101.878
2,109000,291,167.5,100.864
2,110000,347,167.5,99.8608
2,111000,293.5,167.5,98.8671
2,112000,338,167.5,97.8834
2,113000,352.5,167.5,96.9094
2,114000,335.5,167.5,95.9452
2,115000,307,167.5,94.9905
2,116000,287.5,167.5,94.0453
2,117000,363.5,167.5,93.1095
2,118000,277,167.5,92.1831
2,119000,397.5,167.5,91.2658
2,120000,297.5,167.5,90.3577
2,121000,257,167.5,89.4586
2,122000,261.5,167.5,88.5685
2,123000,270.5,167.5,87.6872
2,124000,306,167.5,86.8147
2,125000,361.5,167.5,85.9509
2,126000,291,167.5,85.0957
2,127000,262,167.5,84.249
2,128000,300.5,167.5,83.4107
2,129000,221,167.5,82.5807
2,130000,390,167.5,81.759
2,131000,329.5,167.5,80.9455
2,132000,246,167.5,80.1401
2,133000,255,167.5,79.3427
2,134000,326,167.5,78.5532
2,135000,318.5,167.5,77.7716
2,136000,254,167.5,76.9977
2,137000,329,167.5,76.2316
2,138000,236,167.5,75.473
2,139000,327.5,167.5,74.7221
2,140000,345.5,167.5,73.9786
2,141000,311.5,167.5,73.2425
2,142000,255.5,167.5,72.5137
2,143000,288,167.5,71.7922
2,144000,329.5,167.5,71.0778
2,145000,222,167.5,70.3706
2,146000,372.5,167.5,69.6704
2,147000,272,167.5,68.9771
2,148000,263.5,167.5,68.2908
2,149000,320,167.5,67.6113
2,150000,285.5,167.5,66.9385
2,151000,328,167.5,66.2725
2,152000,334,167.5,65.6131
2,153000,283.5,167.5,64.9602
2,154000,301,167.5,64.3138
2,155000,289,167.5,63.6739
2,156000,319.5,167.5,63.0403
2,157000,271.5,167.5,62.4131
2,158000,268,167.5,61.792
2,159000,312,167.5,61.1772
2,160000,270,167.5,60.5685
2,161000,288,167.5,59.9658
2,162000,347,167.5,59.3691
2,163000,274.5,167.5,58.7784
2,164000,329.5,167.5,58.1935
2,165000,250,167.5,57.6145
2,166000,282.5,167.5,57.0412
2,167000,325.5,167.5,56.4736
2,168000,308.5,167.5,55.9117
2,169000,343,167.5,55.3554
2,170000,300.5,167.5,54.8046
2,171000,361,167.5,54.2593
2,172000,265.5,167.5,53.7194
2,173000,371.5,167.5,53.1849
2,174000,233,167.5,52.6557
2,175000,322.5,167.5,52.1317
2,176000,323,167.5,51.613
2,177000,263,167.5,51.0994
2,178000,312.5,167.5,50.591
2,179000,337.5,167.5,50.0876
2,180000,230.5,167.5,49.5892
2,181000,277,167.5,49.0958
2,182000,287.5,167.5,48.6073
2,183000,308,167.5,48.1236
2,184000,358,167.5,47.6448
2,185000,216,167.5,47.1707
2,186000,248.5,167.5,46.7014
2,187000,276,167.5,46.2367
2,188000,311.5,167.5,45.7766
2,189000,281.5,167.5,45.3211
2,190000,258,167.5,44.8702
2,191000,297.5,167.5,44.4237
2,192000,350.5,167.5,43.9817
2,193000,209,167.5,43.544
2,194000,256.5,167.5,43.1108
2,195000,260.5,167.5,42.6818
2,196000,268,167.5,42.2571
2,197000,262.5,167.5,41.8366
2,198000,292,167.5,41.4204
2,199000,329,167.5,41.0082
2,200000,304,167.5,40.6002
2,201000,341,167.5,40.1962
2,202000,302,167.5,39.7962
2,203000,255,167.5,39.4003
2,204000,290,167.5,39.0082
2,205000,254,167.5,38.6201
2,206000,309,167.5,38.2358
2,207000,308,167.5,37.8553
2,208000,250.5,167.5,37.4787
2,209000,262.5,167.5,37.1058
2,210000,254.5,167.5,36.7365
2,211000,201,167.5,36.371
2,212000,225.5,167.5,36.0091
2,213000,296,167.5,35.6508
2,214000,357.5,167.5,35.2961
2,215000,300.5,167.5,34.9449
2,216000,216.5,167.5,34.5972
2,217000,284.5,167.5,34.2529
2,218000,241.5,167.5,33.9121
2,219000,257.5,167.5,33.5747
2,220000,261,167.5,33.2406
2,221000,316.5,167.5,32.9098
2,222000,259,167.5,32.5824
2,223000,213,167.5,32.2582
2,224000,332,167,31.9372
2,225000,352.5,167,31.6194
2,226000,234.5,167,31.3048
2,227000,291.5,167,30.9933
2,228000,208,167,30.6849
2,229000,266.5,167,30.3796
2,230000,352.5,167,30.0773
2,231000,273.5,167,29.778
2,232000,303,167,29.4817
2,233000,358.5,167,29.1884
2,234000,287.5,167,28.898
2,235000,303,167,28.6104
2,236000,202.5,167,28.3257
2,237000,232.5,167,28.0439
2,238000,300,167,27.7648
2,239000,264,167,27.4886
2,240000,227,167,27.2151
2,241000,299.5,167,26.9443
2,242000,242.5,167,26.6762
2,243000,234,167,26.4107
2,244000,245,167,26.1479
2,245000,334.5,167,25.8878
2,246000,239.5,167,25.6302
2,247000,297.5,167,25.3751
2,248000,228.5,167,25.1227
2,249000,311.5,167,24.8727
2,250000,282,167,24.6252
2,251000,327.5,167,24.3802
2,252000,253.5,167,24.1376
2,253000,253.5,167,23.8974
2,254000,348,167,23.6596
2,255000,265.5,167,23.4242
2,256000,323,167,23.1911
2,257000,269.5,167,22.9604
2,258000,247.5,167,22.7319
2,259000,325,167,22.5057
2,260000,214.5,167,22.2818
2,261000,343,167,22.0601
2,262000,226.5,167,21.8406
2,263000,243,167,21.6233
2,264000,344.5,167,21.4081
2,265000,205.5,167,21.1951
2,266000,350,167,20.9842
2,267000,317.5,167,20.7754
2,268000,286.5,167,20.5687
2,269000,299,167,20.364
2,270000,235.5,167,20.1614
2,271000,222,167,19.9608
2,272000,285.5,167,19.7622
2,273000,248,167,19.5655
2,274000,290.5,167,19.3708
2,275000,176,167,19.1781
2,276000,210,167,18.9873
2,277000,194.5,167,18.7983
2,278000,216,167,18.6113
2,279000,236,167,18.4261
2,280000,254,167,18.2428
2,281000,234,167,18.0612
2,282000,247,167,17.8815
2,283000,205,167,17.7036
2,284000,225,167,17.5275
2,285000,252,167,17.353
2,286000,260,167,17.1804
2,287000,272.5,167,17.0094
2,288000,234.5,167,16.8402
2,289000,224,167,16.6726
2,290000,233.5,167,16.5067
2,291000,258,167,16.3425
2,292000,269,167,16.1799
2,293000,273.5,167,16.0189
2,294000,234.5,167,15.8595
2,295000,246.5,167,15.7017
2,296000,221,167,15.5454
2,297000,254.5,167,15.3908
2,298000,193.5,156,15.2376
2,299000,199,156,15.086
2,300000,173,156,14.9359
2,301000,300,156,14.7873
2,302000,305,156,14.6401
2,303000,315,156,14.4945
2,304000,305,156,14.3502
2,305000,280.5,156,14.2075
2,306000,278,156,14.0661
2,307000,271.5,156,13.9261
2,308000,236,156,13.7876
2,309000,261,156,13.6504
2,310000,211.5,156,13.5146
2,311000,286,156,13.3801
2,312000,190.5,156,13.2469
2,313000,242.5,156,13.1151
2,314000,220,156,12.9846
