Run,Iteration,Area,BestArea,Temperature
1,94000,124,56.5,117.188
1,95000,125,56.5,116.022
1,96000,136.5,56.5,114.867
1,97000,94,56.5,113.724
1,98000,118,56.5,112.593
1,99000,111,56.5,111.472
1,100000,120,56.5,110.363
1,101000,102,56.5,109.265
1,102000,100,56.5,108.178
1,103000,72,56.5,107.102
1,104000,104.5,56.5,106.036
1,105000,126.5,56.5,104.981
1,106000,104,56.5,103.936
1,107000,120.5,56.5,102.902
1,108000,115.5,56.5,101.878
1,109000,129.5,56.5,100.864
1,110000,101,56.5,99.8608
1,111000,96.5,56.5,98.8671
1,112000,113,56.5,97.8834
1,113000,101.5,56.5,96.9094
1,114000,108,56.5,95.9452
1,115000,139,56.5,94.9905
1,116000,79.5,56.5,94.0453
1,117000,102.5,56.5,93.1095
1,118000,66.5,56.5,92.1831
1,119000,130.5,56.5,91.2658
1,120000,113.5,56.5,90.3577
1,121000,123.5,56.5,89.4586
1,122000,131,56.5,88.5685
1,123000,101,56.5,87.6872
1,124000,136.5,56.5,86.8147
1,125000,89.5,56.5,85.9509
1,126000,99,56.5,85.0957
1,127000,120,56.5,84.249
1,128000,98,56.5,83.4107
1,129000,101,56.5,82.5807
1,130000,115,56.5,81.759
1,131000,132.5,56.5,80.9455
1,132000,98,56.5,80.1401
1,133000,128,56.5,79.3427
1,134000,92.5,56.5,78.5532
1,135000,109,56.5,77.7716
1,136000,107,56.5,76.9977
1,137000,98.5,56.5,76.2316
1,138000,125,56.5,75.473
1,139000,118,56.5,74.7221
1,140000,110,56.5,73.9786
1,141000,118.5,56.5,73.2425
1,142000,75.5,56.5,72.5137
1,143000,104.5,56.5,71.7922
1,144000,124.5,56.5,71.0778
1,145000,109,56.5,70.3706
1,146000,109.5,56.5,69.6704
1,147000,115.5,56.5,68.9771
1,148000,96.5,56.5,68.2908
1,149000,137.5,56.5,67.6113
1,150000,96.5,56.5,66.9385
1,151000,124.5,56.5,66.2725
1,152000,88.5,56.5,65.6131
1,153000,69,56.5,64.9602
1,154000,94.5,56.5,64.3138
1,155000,103,56.5,63.6739
1,156000,118,56.5,63.0403
1,157000,115.5,56.5,62.4131
1,158000,142,56.5,61.792
1,159000,125.5,56.5,61.1772
1,160000,116,56.5,60.5685
1,161000,100,56.5,59.9658
1,162000,127,56.5,59.3691
1,163000,134,56.5,58.7784
1,164000,66.5,56.5,58.1935
1,165000,95,56.5,57.6145
1,166000,113,56.5,57.0412
1,167000,125,56.5,56.4736
1,168000,107.5,56.5,55.9117
1,169000,93,56.5,55.3554
1,170000,98.5,56.5,54.8046
1,171000,124,56.5,54.2593
1,172000,98.5,56.5,53.7194
1,173000,95.5,56.5,53.1849
1,174000,98.5,56.5,52.6557
1,175000,97.5,56.5,52.1317
1,176000,111.5,56.5,51.613
1,177000,120.5,56.5,51.0994
1,178000,115,56.5,50.591
1,179000,94.5,56.5,50.0876
1,180000,95.5,56.5,49.5892
1,181000,103,56.5,49.0958
1,182000,126,56.5,48.6073
1,183000,117,56.5,48.1236
1,184000,114,56.5,47.6448
1,185000,91,56.5,47.1707
1,186000,118.5,56.5,46.7014
1,187000,110,56.5,46.2367
1,188000,115.5,56.5,45.7766
1,189000,139,56.5,45.3211
1,190000,104.5,56.5,44.8702
1,191000,73,56.5,44.4237
1,192000,65,56.5,43.9817
1,193000,110.5,56.5,43.544
1,194000,85.5,56.5,43.1108
1,195000,102,56.5,42.6818
1,196000,66,56.5,42.2571
1,197000,99.5,56.5,41.8366
1,198000,82,56.5,41.4204
1,199000,95.5,56.5,41.0082
1,200000,131,56.5,40.6002
1,201000,67.5,56.5,40.1962
1,202000,96,56.5,39.7962
1,203000,113.5,56.5,39.4003
1,204000,95,56.5,39.0082
1,205000,98.5,56.5,38.6201
1,206000,125,56.5,38.2358
1,207000,122,56.5,37.8553
1,208000,76.5,56.5,37.4787
1,209000,95,56.5,37.1058
1,210000,98.5,56.5,36.7365
1,211000,69,56.5,36.371
1,212000,79,56.5,36.0091
1,213000,104.5,56.5,35.6508
1,214000,105.5,56.5,35.2961
1,215000,72.5,56.5,34.9449
1,216000,103.5,56.5,34.5972
1,217000,78.5,56.5,34.2529
1,218000,136.5,56.5,33.9121
1,219000,86.5,56.5,33.5747
1,220000,80.5,56.5,33.2406
1,221000,116.5,56.5,32.9098
1,222000,108.5,56.5,32.5824
1,223000,113.5,56.5,32.2582
1,224000,129,56.5,31.9372
1,225000,111,56.5,31.6194
1,226000,105,56.5,31.3048
1,227000,66.5,56.5,30.9933
1,228000,120,56.5,30.6849
1,229000,79,56.5,30.3796
1,230000,103,56.5,30.0773
1,231000,96.5,56.5,29.778
1,232000,129,56.5,29.4817
1,233000,108.5,56.5,29.1884
1,234000,66,56.5,28.898
1,235000,98.5,56.5,28.6104
1,236000,100.5,56.5,28.3257
1,237000,96.5,56.5,28.0439
1,238000,102,56.5,27.7648
1,239000,115.5,56.5,27.4886
1,240000,96.5,56.5,27.2151
1,241000,122.5,56.5,26.9443
1,242000,93.5,56.5,26.6762
1,243000,97,56.5,26.4107
1,244000,63,56.5,26.1479
1,245000,113.5,56.5,25.8878
1,246000,102,56.5,25.6302
1,247000,129,56.5,25.3751
1,248000,87.5,56.5,25.1227
1,249000,100,56.5,24.8727
1,250000,109,56.5,24.6252
1,251000,107.5,56.5,24.3802
1,252000,129,56.5,24.1376
1,253000,113.5,56.5,23.8974
1,254000,125.5,56.5,23.6596
1,255000,105.5,56.5,23.4242
1,256000,75,56.5,23.1911
1,257000,71.5,56.5,22.9604
1,258000,96.5,56.5,22.7319
1,259000,85,56.5,22.5057
1,260000,122.5,56.5,22.2818
1,261000,112.5,56.5,22.0601
1,262000,70,56.5,21.8406
1,263000,63.5,56.5,21.6233
1,264000,110,56.5,21.4081
1,265000,97,56.5,21.1951
1,266000,59.5,56.5,20.9842
1,267000,69,56.5,20.7754
1,268000,103,56.5,20.5687
1,269000,70,56.5,20.364
1,270000,95.5,56.5,20.1614
1,271000,111,56.5,19.9608
1,272000,93,56.5,19.7622
1,273000,130,56.5,19.5655
1,274000,62.5,56.5,19.3708
1,275000,69,56.5,19.1781
1,276000,75.5,56.5,18.9873
1,277000,107.5,56.5,18.7983
1,278000,92,56.5,18.6113
1,279000,109.5,56.5,18.4261
1,280000,70,56.5,18.2428
1,281000,102,56.5,18.0612
1,282000,102,56.5,17.8815
1,283000,97,56.5,17.7036
1,284000,88,56.5,17.5275
1,285000,88,56.5,17.353
1,286000,126,56.5,17.1804
1,287000,96.5,56.5,17.0094
1,288000,106.5,56.5,16.8402
1,289000,101,56.5,16.6726
1,290000,85,56.5,16.5067
1,291000,71.5,56.5,16.3425
1,292000,100,56.5,16.1799
1,293000,106.5,56.5,16.0189
1,294000,107.5,56.5,15.8595
1,295000,96,56.5,15.7017
1,296000,92,56.5,15.5454
1,297000,106.5,56.5,15.3908
1,298000,79,56.5,15.2376
1,299000,66,56.5,15.086
1,300000,100.5,56.5,14.9359
1,301000,75,56.5,14.7873
1,302000,104.5,56.5,14.6401
1,303000,101,56.5,14.4945
1,304000,71.5,56.5,14.3502
1,305000,88,56.5,14.2075
1,306000,66,56.5,14.0661
1,307000,101.5,56.5,13.9261
1,308000,74.5,56.5,13.7876
1,309000,73,56.5,13.6504
1,310000,59,56.5,13.5146
1,311000,89.5,56.5,13.3801
1,312000,94.5,56.5,13.2469
1,313000,73.5,56.5,13.1151
1,314000,104.5,56.5,12.9846
1,315000,85.5,56.5,12.8554
1,316000,58.5,56.5,12.7275
1,317000,87.5,56.5,12.6009
1,318000,91,56.5,12.4755
1,319000,91.5,56.5,12.3514
1,320000,60.5,56.5,12.2285
1,321000,120,56.5,12.1068
1,322000,101.5,56.5,11.9863
1,323000,57,56.5,11.8671
1,324000,67,56.5,11.749
1,325000,58.5,56.5,11.6321
1,326000,68,56.5,11.5163
1,327000,71.5,56.5,11.4017
1,328000,83,56.5,11.2883
1,329000,69,56.5,11.176
1,330000,77,56.5,11.0648
1,331000,92.5,56.5,10.9547
1,332000,65,56.5,10.8457
1,333000,107,56.5,10.7378
1,334000,59,56.5,10.6309
1,335000,61,56.5,10.5251
1,336000,65.5,56.5,10.4204
1,337000,57,56.5,10.3167
1,338000,86,56.5,10.2141
1,339000,59.5,56.5,10.1124
1,340000,127.5,56.5,10.0118
1,341000,78,56.5,9.91219
1,342000,111,56.5,9.81356
1,343000,99.5,56.5,9.71592
1,344000,93.5,56.5,9.61924
1,345000,67.5,56.5,9.52353
1,346000,57,56.5,9.42877
1,347000,66,56.5,9.33495
1,348000,66.5,56.5,9.24206
1,349000,74.5,56.5,9.1501
1,350000,117,56.5,9.05906
1,351000,94.5,56.5,8.96892
1,352000,75,56.5,8.87967
1,353000,58.5,56.5,8.79132
1,354000,83.5,56.5,8.70384
1,355000,95,56.5,8.61724
1,356000,66.5,56.5,8.5315
1,357000,74,56.5,8.44661
1,358000,71.5,56.5,8.36256
1,359000,76.5,56.5,8.27935
1,360000,57,56.5,8.19697
1,361000,94,56.5,8.11541
1,362000,95,56.5,8.03466
1,363000,57,56.5,7.95471
1,364000,60.5,56.5,7.87556
1,365000,87,56.5,7.7972
1,366000,61,56.5,7.71961
1,367000,69,56.5,7.6428
1,368000,97.5,56.5,7.56675
1,369000,61,56.5,7.49146
1,370000,83,56.5,7.41692
1,371000,75,56.5,7.34312
1,372000,68,56.5,7.27006
1,373000,61,56.5,7.19772
1,374000,59.5,56.5,7.1261
1,375000,80.5,56.5,7.05519
1,376000,71,56.5,6.98499
1,377000,59.5,56.5,6.91549
1,378000,59.5,56.5,6.84668
1,379000,70,56.5,6.77855
1,380000,57,56.5,6.7111
1,381000,59.5,56.5,6.64433
1,382000,57,56.5,6.57821
1,383000,57,56.5,6.51276
1,384000,71,56.5,6.44796
1,385000,88,56.5,6.3838
1,386000,63,56.5,6.32028
1,387000,56.5,56.5,6.25739
1,388000,56.5,56.5,6.19513
1,389000,58.5,56.5,6.13348
1,390000,70,56.5,6.07246
1,391000,65,56.5,6.01203
1,392000,68.5,56.5,5.95221
1,393000,96.5,56.5,5.89299
1,394000,57,56.5,5.83435
1,395000,73,56.5,5.7763
1,396000,59,56.5,5.71882
1,397000,75,56.5,5.66192
1,398000,66.5,56.5,5.60558
1,399000,59,56.5,5.5498
1,400000,59,56.5,5.49458
1,401000,61,56.5,5.43991
1,402000,59,56.5,5.38578
1,403000,63,56.5,5.33219
1,404000,60.5,56.5,5.27914
1,405000,63,56.5,5.22661
1,406000,59,56.5,5.1746
1,407000,58.5,56.5,5.12311
1,408000,56.5,56.5,5.07214
1,409000,68,56.5,5.02167
1,410000,63,56.5,4.9717
1,411000,59,56.5,4.92223
1,412000,57,56.5,4.87325
1,413000,71,56.5,4.82476
1,414000,63,56.5,4.77676
1,415000,68,56.5,4.72923
1,416000,60.5,56.5,4.68217
1,417000,63,56.5,4.63558
1,418000,56.5,56.5,4.58946
1,419000,63.5,56.5,4.54379
1,420000,61,56.5,4.49858
1,421000,59.5,56.5,4.45382
1,422000,61,56.5,4.4095
1,423000,70.5,56.5,4.36562
1,424000,59,56.5,4.32219
1,425000,61,56.5,4.27918
1,426000,61,56.5,4.2366
1,427000,67,56.5,4.19445
1,428000,59.5,56.5,4.15271
1,429000,74.5,56.5,4.11139
1,430000,57,56.5,4.07048
1,431000,57,56.5,4.02998
1,432000,71.5,56.5,3.98988
1,433000,57,56.5,3.95018
1,434000,75.5,56.5,3.91087
1,435000,71,56.5,3.87196
1,436000,57,56.5,3.83343
1,437000,66,56.5,3.79529
1,438000,57,56.5,3.75753
1,439000,57,56.5,3.72014
1,440000,57,56.5,3.68312
1,441000,57,56.5,3.64647
1,442000,57,56.5,3.61019
1,443000,57,56.5,3.57427
1,444000,71,56.5,3.5387
1,445000,57,56.5,3.50349
1,446000,57,56.5,3.46863
1,447000,59.5,56.5,3.43412
1,448000,61,56.5,3.39995
1,449000,59,56.5,3.36612
1,450000,63.5,56.5,3.33262
1,451000,57,56.5,3.29946
1,452000,57,56.5,3.26663
1,453000,57,56.5,3.23413
1,454000,57,56.5,3.20195
1,455000,57,56.5,3.17009
1,456000,57,56.5,3.13855
1,457000,57,56.5,3.10732
1,458000,57,56.5,3.0764
1,459000,76.5,56.5,3.04579
1,460000,66.5,56.5,3.01548
1,461000,66.5,56.5,2.98548
1,462000,72.5,56.5,2.95577
1,463000,68,56.5,2.92636
1,464000,57,56.5,2.89724
1,465000,66.5,56.5,2.86841
1,466000,68,56.5,2.83987
1,467000,66,56.5,2.81162
1,468000,57,56.5,2.78364
1,469000,57,56.5,2.75594
1,470000,69,56.5,2.72852
1,471000,57,56.5,2.70137
1,472000,57,56.5,2.67449
1,473000,69,56.5,2.64788
1,474000,57,56.5,2.62153
1,475000,57,56.5,2.59545
1,476000,68,56.5,2.56962
1,477000,57,56.5,2.54405
1,478000,57,56.5,2.51874
1,479000,57,56.5,2.49368
1,480000,57,56.5,2.46886
1,481000,57,56.5,2.4443
1,482000,57,56.5,2.41998
1,483000,57,56.5,2.3959
1,484000,57,56.5,2.37206
1,485000,57,56.5,2.34846
1,486000,57,56.5,2.32509
1,487000,57,56.5,2.30195
1,488000,57,56.5,2.27905
1,489000,57,56.5,2.25637
1,490000,57,56.5,2.23392
1,491000,66,56.5,2.21169
1,492000,69,56.5,2.18969
1,493000,57,56.5,2.1679
1,494000,57,56.5,2.14633
1,495000,57,56.5,2.12497
1,496000,57,56.5,2.10383
1,497000,57,56.5,2.08289
1,498000,57,56.5,2.06217
1,499000,57,56.5,2.04165
1,500000,57,56.5,2.02133
1,501000,57,56.5,2.00122
1,502000,57,56.5,1.98131
1,503000,57,56.5,1.96159
1,504000,57,56.5,1.94208
1,505000,57,56.5,1.92275
1,506000,57,56.5,1.90362
1,507000,57,56.5,1.88468
1,508000,57,56.5,1.86593
1,509000,57,56.5,1.84736
1,510000,57,56.5,1.82898
1,511000,57,56.5,1.81078
1,512000,57,56.5,1.79276
1,513000,57,56.5,1.77492
1,514000,57,56.5,1.75726
1,515000,57,56.5,1.73978
1,516000,57,56.5,1.72247
1,517000,57,56.5,1.70533
1,518000,57,56.5,1.68836
1,519000,57,56.5,1.67156
1,520000,57,56.5,1.65493
1,521000,57,56.5,1.63846
1,522000,57,56.5,1.62216
1,523000,57,56.5,1.60602
1,524000,57,56.5,1.59004
1,525000,57,56.5,1.57421
1,526000,57,56.5,1.55855
1,527000,57,56.5,1.54304
1,528000,57,56.5,1.52769
1,529000,57,56.5,1.51249
1,530000,57,56.5,1.49744
1,531000,57,56.5,1.48254
1,532000,57,56.5,1.46779
1,533000,57,56.5,1.45318
1,534000,57,56.5,1.43872
1,535000,57,56.5,1.42441
1,536000,57,56.5,1.41023
1,537000,57,56.5,1.3962
1,538000,57,56.5,1.38231
1,539000,57,56.5,1.36856
1,540000,57,56.5,1.35494
1,541000,57,56.5,1.34146
1,542000,57,56.5,1.32811
1,543000,57,56.5,1.31489
1,544000,57,56.5,1.30181
1,545000,57,56.5,1.28886
1,546000,57,56.5,1.27603
1,547000,57,56.5,1.26334
1,548000,57,56.5,1.25076
1,549000,57,56.5,1.23832
1,550000,57,56.5,1.226
1,551000,57,56.5,1.2138
1,552000,57,56.5,1.20172
1,553000,57,56.5,1.18976
1,554000,57,56.5,1.17793
1,555000,57,56.5,1.1662
1,556000,57,56.5,1.1546
1,557000,57,56.5,1.14311
1,558000,57,56.5,1.13174
1,559000,57,56.5,1.12048
1,560000,57,56.5,1.10933
1,561000,57,56.5,1.09829
1,562000,57,56.5,1.08736
1,563000,57,56.5,1.07654
1,564000,57,56.5,1.06583
1,565000,57,56.5,1.05523
1,566000,57,56.5,1.04473
1,567000,57,56.5,1.03433
1,568000,57,56.5,1.02404
1,569000,57,56.5,1.01385
1,570000,57,56.5,1.00376
1,571000,57,56.5,0.993773
1,572000,57,56.5,0.983885
1,573000,57,56.5,0.974095
1,574000,57,56.5,0.964403
1,575000,57,56.5,0.954807
1,576000,57,56.5,0.945306
1,577000,57,56.5,0.9359
1,578000,57,56.5,0.926588
1,579000,57,56.5,0.917368
1,580000,57,56.5,0.90824
1,581000,57,56.5,0.899203
1,582000,57,56.5,0.890256
1,583000,57,56.5,0.881397
1,584000,57,56.5,0.872627
1,585000,57,56.5,0.863944
1,586000,57,56.5,0.855348
1,587000,57,56.5,0.846837
1,588000,57,56.5,0.838411
1,589000,57,56.5,0.830069
1,590000,57,56.5,0.821809
1,591000,57,56.5,0.813632
1,592000,57,56.5,0.805536
1,593000,57,56.5,0.797521
1,594000,57,56.5,0.789585
1,595000,57,56.5,0.781729
1,596000,57,56.5,0.773951
1,597000,57,56.5,0.76625
1,598000,57,56.5,0.758625
1,599000,57,56.5,0.751077
1,600000,57,56.5,0.743603
2,1000,87.5,61,297.015
2,2000,139,56.5,294.06
2,3000,138.5,56.5,291.134
2,4000,106,56.5,288.237
2,5000,99.5,56.5,285.369
2,6000,100,56.5,282.529
2,7000,138.5,56.5,279.718
2,8000,86,56.5,276.935
2,9000,99.5,56.5,274.179
2,10000,137,56.5,271.451
2,11000,133.5,56.5,268.75
2,12000,91,56.5,266.076
2,13000,78.5,56.5,263.428
2,14000,109,56.5,260.807
2,15000,110.5,56.5,258.212
2,16000,93.5,56.5,255.643
2,17000,103.5,56.5,253.099
2,18000,133,56.5,250.581
2,19000,134.5,56.5,248.088
2,20000,98.5,56.5,245.619
2,21000,89,56.5,243.175
2,22000,66,56.5,240.755
2,23000,98.5,56.5,238.36
2,24000,97.5,56.5,235.988
2,25000,136,56.5,233.64
2,26000,107,56.5,231.315
2,27000,104.5,56.5,229.014
2,28000,114,56.5,226.735
2,29000,136,56.5,224.479
2,30000,128.5,56.5,222.245
2,31000,104.5,56.5,220.034
2,32000,101.5,56.5,217.844
2,33000,119.5,56.5,215.677
2,34000,113,56.5,213.531
2,35000,112.5,56.5,211.406
2,36000,111,56.5,209.303
2,37000,112,56.5,207.22
2,38000,99,56.5,205.158
2,39000,117.5,56.5,203.117
2,40000,81.5,56.5,201.096
2,41000,88,56.5,199.095
2,42000,105,56.5,197.114
2,43000,111,56.5,195.152
2,44000,140.5,56.5,193.211
2,45000,91,56.5,191.288
2,46000,105.5,56.5,189.385
2,47000,115,56.5,187.5
2,48000,105.5,56.5,185.635
2,49000,116,56.5,183.787
2,50000,104,56.5,181.959
2,51000,79.5,56.5,180.148
2,52000,118.5,56.5,178.356
2,53000,134.5,56.5,176.581
2,54000,130,56.5,174.824
2,55000,97,56.5,173.084
2,56000,80,56.5,171.362
2,57000,104,56.5,169.657
2,58000,89.5,56.5,167.969
2,59000,111,56.5,166.298
2,60000,90,56.5,164.643
2,61000,116.5,56.5,163.005
2,62000,98.5,56.5,161.383
2,63000,110.5,56.5,159.777
2,64000,123.5,56.5,158.187
2,65000,141.5,56.5,156.613
2,66000,109.5,56.5,155.055
2,67000,100,56.5,153.512
2,68000,93,56.5,151.985
2,69000,98.5,56.5,150.472
2,70000,138.5,56.5,148.975
2,71000,96.5,56.5,147.493
2,72000,98,56.5,146.025
2,73000,95.5,56.5,144.572
2,74000,100.5,56.5,143.134
2,75000,103,56.5,141.709
2,76000,103,56.5,140.299
2,77000,143.5,56.5,138.903
2,78000,138.5,56.5,137.521
2,79000,140.5,56.5,136.153
2,80000,115.5,56.5,134.798
2,81000,95,56.5,133.457
2,82000,94,56.5,132.129
2,83000,107.5,56.5,130.814
2,84000,119,56.5,129.513
2,85000,119,56.5,128.224
2,86000,96,56.5,126.948
2,87000,88.5,56.5,125.685
2,88000,105.5,56.5,124.434
2,89000,130.5,56.5,123.196
2,90000,130.5,56.5,121.97
2,91000,115.5,56.5,120.757
2,92000,110,56.5,119.555
2,93000,78.5,56.5,118.366
2,94000,78,56.5,117.188
2,95000,147.5,56.5,116.022
2,96000,101.5,56.5,114.867
2,97000,127.5,56.5,113.724
2,98000,107.5,56.5,112.593
2,99000,116,56.5,111.472
2,100000,56.5,56.5,110.363
2,101000,135.5,56.5,109.265
2,102000,108,56.5,108.178
2,103000,59,56.5,107.102
2,104000,126,56.5,106.036
2,105000,122,56.5,104.981
2,106000,106,56.5,103.936
2,107000,111,56.5,102.902
2,108000,97,56.5,101.878
2,109000,127,56.5,100.864
2,110000,107,56.5,99.8608
2,111000,117,56.5,98.8671
2,112000,103.5,56.5,97.8834
2,113000,131.5,56.5,96.9094
2,114000,131,56.5,95.9452
2,115000,130,56.5,94.9905
2,116000,71.5,56.5,94.0453
2,117000,94.5,56.5,93.1095
2,118000,70.5,56.5,92.1831
2,119000,113,56.5,91.2658
2,120000,123,56.5,90.3577
2,121000,126,56.5,89.4586
2,122000,125.5,56.5,88.5685
2,123000,98,56.5,87.6872
2,124000,74.5,56.5,86.8147
2,125000,118.5,56.5,85.9509
2,126000,116,56.5,85.0957
2,127000,124.5,56.5,84.249
2,128000,94.5,56.5,83.4107
2,129000,141,56.5,82.5807
2,130000,111,56.5,81.759
2,131000,117,56.5,80.9455
2,132000,134.5,56.5,80.1401
2,133000,132,56.5,79.3427
2,134000,116.5,56.5,78.5532
2,135000,108,56.5,77.7716
2,136000,120,56.5,76.9977
2,137000,100.5,56.5,76.2316
2,138000,79.5,56.5,75.473
2,139000,93,56.5,74.7221
2,140000,88.5,56.5,73.9786
2,141000,111,56.5,73.2425
2,142000,95.5,56.5,72.5137
2,143000,113,56.5,71.7922
2,144000,114.5,56.5,71.0778
2,145000,103,56.5,70.3706
2,146000,119.5,56.5,69.6704
2,147000,102,56.5,68.9771
2,148000,76.5,56.5,68.2908
2,149000,128,56.5,67.6113
2,150000,124.5,56.5,66.9385
2,151000,122.5,56.5,66.2725
2,152000,119,56.5,65.6131
2,153000,130.5,56.5,64.9602
2,154000,118,56.5,64.3138
2,155000,102,56.5,63.6739
2,156000,105,56.5,63.0403
2,157000,121,56.5,62.4131
2,158000,112.5,56.5,61.792
2,159000,122.5,56.5,61.1772
2,160000,110,56.5,60.5685
2,161000,100.5,56.5,59.9658
2,162000,113,56.5,59.3691
2,163000,139.5,56.5,58.7784
2,164000,126.5,56.5,58.1935
2,165000,124.5,56.5,57.6145
2,166000,115,56.5,57.0412
2,167000,119.5,56.5,56.4736
2,168000,112,56.5,55.9117
2,169000,116,56.5,55.3554
2,170000,100,56.5,54.8046
2,171000,104,56.5,54.2593
2,172000,112.5,56.5,53.7194
2,173000,107,56.5,53.1849
2,174000,94.5,56.5,52.6557
2,175000,111,56.5,52.1317
2,176000,85,56.5,51.613
2,177000,101,56.5,51.0994
2,178000,69.5,56.5,50.591
2,179000,115.5,56.5,50.0876
2,180000,85,56.5,49.5892
2,181000,117.5,56.5,49.0958
2,182000,99.5,56.5,48.6073
2,183000,115,56.5,48.1236
2,184000,109.5,56.5,47.6448
2,185000,102,56.5,47.1707
2,186000,105,56.5,46.7014
2,187000,117,56.5,46.2367
2,188000,67.5,56.5,45.7766
2,189000,107.5,56.5,45.3211
2,190000,61,56.5,44.8702
2,191000,124,56.5,44.4237
2,192000,130.5,56.5,43.9817
2,193000,102,56.5,43.544
2,194000,95,56.5,43.1108
2,195000,67.5,56.5,42.6818
2,196000,104,56.5,42.2571
2,197000,122,56.5,41.8366
2,198000,100.5,56.5,41.4204
2,199000,135.5,56.5,41.0082
2,200000,127.5,56.5,40.6002
2,201000,132,56.5,40.1962
2,202000,112.5,56.5,39.7962
2,203000,102,56.5,39.4003
2,204000,110,56.5,39.0082
2,205000,108.5,56.5,38.6201
2,206000,104.5,56.5,38.2358
2,207000,72.5,56.5,37.8553
2,208000,67,56.5,37.4787
2,209000,115,56.5,37.1058
2,210000,98,56.5,36.7365
2,211000,128,56.5,36.371
2,212000,109,56.5,36.0091
2,213000,88,56.5,35.6508
2,214000,99,56.5,35.2961
2,215000,117,56.5,34.9449
2,216000,142.5,56.5,34.5972
2,217000,97,56.5,34.2529
2,218000,70,56.5,33.9121
2,219000,111.5,56.5,33.5747
2,220000,95,56.5,33.2406
2,221000,72.5,56.5,32.9098
2,222000,109,56.5,32.5824
2,223000,132,56.5,32.2582
2,224000,60.5,56.5,31.9372
2,225000,99,56.5,31.6194
2,226000,104,56.5,31.3048
2,227000,105.5,56.5,30.9933
2,228000,93.5,56.5,30.6849
2,229000,103.5,56.5,30.3796
2,230000,93,56.5,30.0773
2,231000,125.5,56.5,29.778
2,232000,105,56.5,29.4817
2,233000,98.5,56.5,29.1884
2,234000,71,56.5,28.898
2,235000,67,56.5,28.6104
2,236000,68.5,56.5,28.3257
2,237000,89,56.5,28.0439
2,238000,80,56.5,27.7648
2,239000,118.5,56.5,27.4886
2,240000,102.5,56.5,27.2151
2,241000,132,56.5,26.9443
2,242000,125.5,56.5,26.6762
2,243000,98.5,56.5,26.4107
2,244000,129,56.5,26.1479
2,245000,59.5,56.5,25.8878
2,246000,103,56.5,25.6302
2,247000,119,56.5,25.3751
2,248000,101,56.5,25.1227
2,249000,82,56.5,24.8727
