Run,Iteration,Area,BestArea,Temperature
1,96000,202,83,114.867
1,97000,288,83,113.724
1,98000,230.5,83,112.593
1,99000,136.5,83,111.472
1,100000,159.5,83,110.363
1,101000,136,83,109.265
1,102000,200.5,83,108.178
1,103000,178,83,107.102
1,104000,170,83,106.036
1,105000,202.5,83,104.981
1,106000,221.5,83,103.936
1,107000,211,83,102.902
1,108000,205.5,83,101.878
1,109000,245,83,100.864
1,110000,255,83,99.8608
1,111000,208.5,83,98.8671
1,112000,239.5,83,97.8834
1,113000,198.5,83,96.9094
1,114000,216.5,83,95.9452
1,115000,295,83,94.9905
1,116000,186,83,94.0453
1,117000,261.5,83,93.1095
1,118000,187,83,92.1831
1,119000,183.5,83,91.2658
1,120000,209.5,83,90.3577
1,121000,142,83,89.4586
1,122000,185,83,88.5685
1,123000,203.5,83,87.6872
1,124000,270,83,86.8147
1,125000,182,83,85.9509
1,126000,219.5,83,85.0957
1,127000,189,83,84.249
1,128000,167.5,83,83.4107
1,129000,126,83,82.5807
1,130000,195.5,83,81.759
1,131000,171,83,80.9455
1,132000,231.5,83,80.1401
1,133000,185,83,79.3427
1,134000,204.5,83,78.5532
1,135000,213,83,77.7716
1,136000,229,83,76.9977
1,137000,166,83,76.2316
1,138000,221.5,83,75.473
1,139000,154.5,83,74.7221
1,140000,201,83,73.9786
1,141000,234,83,73.2425
1,142000,137.5,83,72.5137
1,143000,217.5,83,71.7922
1,144000,224.5,83,71.0778
1,145000,260.5,83,70.3706
1,146000,204,83,69.6704
1,147000,200,83,68.9771
1,148000,214.5,83,68.2908
1,149000,197,83,67.6113
1,150000,179.5,83,66.9385
1,151000,283.5,83,66.2725
1,152000,217.5,83,65.6131
1,153000,133,83,64.9602
1,154000,206,83,64.3138
1,155000,157,83,63.6739
1,156000,137,83,63.0403
1,157000,205,83,62.4131
1,158000,116,83,61.792
1,159000,239,83,61.1772
1,160000,224,83,60.5685
1,161000,246.5,83,59.9658
1,162000,202,83,59.3691
1,163000,204.5,83,58.7784
1,164000,206,83,58.1935
1,165000,154.5,83,57.6145
1,166000,148.5,83,57.0412
1,167000,286.5,83,56.4736
1,168000,148,83,55.9117
1,169000,123,83,55.3554
1,170000,158,83,54.8046
1,171000,289.5,83,54.2593
1,172000,213,83,53.7194
1,173000,231,83,53.1849
1,174000,147.5,83,52.6557
1,175000,182.5,83,52.1317
1,176000,159.5,83,51.613
1,177000,208,83,51.0994
1,178000,186.5,83,50.591
1,179000,204.5,83,50.0876
1,180000,226,83,49.5892
1,181000,155,83,49.0958
1,182000,149,83,48.6073
1,183000,230,83,48.1236
1,184000,120.5,83,47.6448
1,185000,208,83,47.1707
1,186000,175.5,83,46.7014
1,187000,208.5,83,46.2367
1,188000,202.5,83,45.7766
1,189000,217.5,83,45.3211
1,190000,118.5,83,44.8702
1,191000,256,83,44.4237
1,192000,145.5,83,43.9817
1,193000,218.5,83,43.544
1,194000,192.5,83,43.1108
1,195000,223,83,42.6818
1,196000,125,83,42.2571
1,197000,239,83,41.8366
1,198000,227.5,83,41.4204
1,199000,306,83,41.0082
1,200000,212.5,83,40.6002
1,201000,220.5,83,40.1962
1,202000,212.5,83,39.7962
1,203000,101.5,83,39.4003
1,204000,147,83,39.0082
1,205000,169.5,83,38.6201
1,206000,188.5,83,38.2358
1,207000,183.5,83,37.8553
1,208000,193.5,83,37.4787
1,209000,212,83,37.1058
1,210000,231.5,83,36.7365
1,211000,221.5,83,36.371
1,212000,189,83,36.0091
1,213000,145,83,35.6508
1,214000,134,83,35.2961
1,215000,154.5,83,34.9449
1,216000,159,83,34.5972
1,217000,278,83,34.2529
1,218000,183,83,33.9121
1,219000,153,83,33.5747
1,220000,192.5,83,33.2406
1,221000,255.5,83,32.9098
1,222000,181.5,83,32.5824
1,223000,171.5,83,32.2582
1,224000,161.5,83,31.9372
1,225000,183,83,31.6194
1,226000,198,83,31.3048
1,227000,142,83,30.9933
1,228000,145,83,30.6849
1,229000,137.5,83,30.3796
1,230000,121,83,30.0773
1,231000,109.5,83,29.778
1,232000,129.5,83,29.4817
1,233000,157.5,83,29.1884
1,234000,126.5,83,28.898
1,235000,199,83,28.6104
1,236000,150,83,28.3257
1,237000,173,83,28.0439
1,238000,161,83,27.7648
1,239000,192,83,27.4886
1,240000,266.5,83,27.2151
1,241000,266,83,26.9443
1,242000,151,83,26.6762
1,243000,231,83,26.4107
1,244000,218.5,83,26.1479
1,245000,123.5,83,25.8878
1,246000,123,83,25.6302
1,247000,276.5,83,25.3751
1,248000,222.5,83,25.1227
1,249000,170,83,24.8727
1,250000,158.5,83,24.6252
1,251000,200,83,24.3802
1,252000,195.5,83,24.1376
1,253000,135,83,23.8974
1,254000,139.5,83,23.6596
1,255000,140,83,23.4242
1,256000,129.5,83,23.1911
1,257000,134,83,22.9604
1,258000,143,83,22.7319
1,259000,134,83,22.5057
1,260000,140,83,22.2818
1,261000,182,83,22.0601
1,262000,125.5,83,21.8406
1,263000,134.5,83,21.6233
1,264000,208,83,21.4081
1,265000,180.5,83,21.1951
1,266000,180.5,83,20.9842
1,267000,155,83,20.7754
1,268000,164,83,20.5687
1,269000,91,83,20.364
1,270000,133,83,20.1614
1,271000,112,83,19.9608
1,272000,132.5,83,19.7622
1,273000,134.5,83,19.5655
1,274000,129.5,83,19.3708
1,275000,156,83,19.1781
1,276000,134.5,83,18.9873
1,277000,148,83,18.7983
1,278000,166,83,18.6113
1,279000,178,83,18.4261
1,280000,139.5,83,18.2428
1,281000,168,83,18.0612
1,282000,119,83,17.8815
1,283000,132.5,83,17.7036
1,284000,160.5,83,17.5275
1,285000,122.5,83,17.353
1,286000,136,83,17.1804
1,287000,109.5,83,17.0094
1,288000,125,83,16.8402
1,289000,143.5,83,16.6726
1,290000,113,83,16.5067
1,291000,211.5,83,16.3425
1,292000,119.5,83,16.1799
1,293000,93,83,16.0189
1,294000,122.5,83,15.8595
1,295000,148.5,83,15.7017
1,296000,208.5,83,15.5454
1,297000,139,83,15.3908
1,298000,134.5,83,15.2376
1,299000,132,83,15.086
1,300000,147,83,14.9359
1,301000,140.5,83,14.7873
1,302000,117,83,14.6401
1,303000,210,83,14.4945
1,304000,148,83,14.3502
1,305000,123.5,83,14.2075
1,306000,132,83,14.0661
1,307000,136,83,13.9261
1,308000,111,83,13.7876
1,309000,127,83,13.6504
1,310000,110,83,13.5146
1,311000,116.5,83,13.3801
1,312000,108.5,83,13.2469
1,313000,137.5,83,13.1151
1,314000,126,83,12.9846
1,315000,144,83,12.8554
1,316000,156.5,83,12.7275
1,317000,163.5,83,12.6009
1,318000,138,83,12.4755
1,319000,121.5,83,12.3514
1,320000,128.5,83,12.2285
1,321000,118,83,12.1068
1,322000,108.5,83,11.9863
1,323000,108.5,83,11.8671
1,324000,138.5,83,11.749
1,325000,121,83,11.6321
1,326000,98.5,83,11.5163
1,327000,113,83,11.4017
1,328000,135,83,11.2883
1,329000,124.5,83,11.176
1,330000,136,83,11.0648
1,331000,126.5,83,10.9547
1,332000,167.5,83,10.8457
1,333000,113.5,83,10.7378
1,334000,88,83,10.6309
1,335000,108.5,83,10.5251
1,336000,153.5,83,10.4204
1,337000,122.5,83,10.3167
1,338000,109,83,10.2141
1,339000,125.5,83,10.1124
1,340000,108.5,83,10.0118
1,341000,107.5,83,9.91219
1,342000,165,83,9.81356
1,343000,143,83,9.71592
1,344000,93.5,83,9.61924
1,345000,145.5,83,9.52353
1,346000,121,83,9.42877
1,347000,127,83,9.33495
1,348000,114,83,9.24206
1,349000,165,83,9.1501
1,350000,91.5,83,9.05906
1,351000,88,83,8.96892
1,352000,117.5,83,8.87967
1,353000,88,83,8.79132
1,354000,92.5,83,8.70384
1,355000,134.5,83,8.61724
1,356000,151,83,8.5315
1,357000,98.5,83,8.44661
1,358000,83,83,8.36256
1,359000,155.5,83,8.27935
1,360000,109.5,83,8.19697
1,361000,103.5,83,8.11541
1,362000,117.5,83,8.03466
1,363000,117,83,7.95471
1,364000,131.5,83,7.87556
1,365000,111,83,7.7972
1,366000,103.5,83,7.71961
1,367000,100.5,83,7.6428
1,368000,91.5,83,7.56675
1,369000,91.5,83,7.49146
1,370000,118.5,83,7.41692
1,371000,112,83,7.34312
1,372000,95.5,83,7.27006
1,373000,86,83,7.19772
1,374000,86,83,7.1261
1,375000,107.5,83,7.05519
1,376000,113,83,6.98499
1,377000,86,83,6.91549
1,378000,101.5,83,6.84668
1,379000,86,83,6.77855
1,380000,86,83,6.7111
1,381000,113,83,6.64433
1,382000,95.5,83,6.57821
1,383000,86,83,6.51276
1,384000,95.5,83,6.44796
1,385000,86,83,6.3838
1,386000,119,83,6.32028
1,387000,91,83,6.25739
1,388000,86,83,6.19513
1,389000,95.5,83,6.13348
1,390000,86,83,6.07246
1,391000,117,83,6.01203
1,392000,108,83,5.95221
1,393000,117.5,83,5.89299
1,394000,86,83,5.83435
1,395000,101.5,83,5.7763
1,396000,86,83,5.71882
1,397000,101.5,83,5.66192
1,398000,86,83,5.60558
1,399000,86,83,5.5498
1,400000,86,83,5.49458
1,401000,86,83,5.43991
1,402000,86,83,5.38578
1,403000,107.5,83,5.33219
1,404000,86,83,5.27914
1,405000,86,83,5.22661
1,406000,86,83,5.1746
1,407000,86,83,5.12311
1,408000,86,83,5.07214
1,409000,86,83,5.02167
1,410000,95.5,83,4.9717
1,411000,101.5,83,4.92223
1,412000,86,83,4.87325
1,413000,86,83,4.82476
1,414000,86,83,4.77676
1,415000,86,83,4.72923
1,416000,86,83,4.68217
1,417000,86,83,4.63558
1,418000,86,83,4.58946
1,419000,86,83,4.54379
1,420000,86,83,4.49858
1,421000,86,83,4.45382
1,422000,86,83,4.4095
1,423000,86,83,4.36562
1,424000,101.5,83,4.32219
1,425000,86,83,4.27918
1,426000,95.5,83,4.2366
1,427000,86,83,4.19445
1,428000,86,83,4.15271
1,429000,86,83,4.11139
1,430000,86,83,4.07048
1,431000,86,83,4.02998
1,432000,86,83,3.98988
1,433000,86,83,3.95018
1,434000,86,83,3.91087
1,435000,86,83,3.87196
1,436000,86,83,3.83343
1,437000,86,83,3.79529
1,438000,86,83,3.75753
1,439000,86,83,3.72014
1,440000,86,83,3.68312
1,441000,86,83,3.64647
1,442000,86,83,3.61019
1,443000,86,83,3.57427
1,444000,86,83,3.5387
1,445000,86,83,3.50349
1,446000,86,83,3.46863
1,447000,86,83,3.43412
1,448000,86,83,3.39995
1,449000,86,83,3.36612
1,450000,86,83,3.33262
1,451000,86,83,3.29946
1,452000,86,83,3.26663
1,453000,86,83,3.23413
1,454000,86,83,3.20195
1,455000,86,83,3.17009
1,456000,86,83,3.13855
1,457000,86,83,3.10732
1,458000,86,83,3.0764
1,459000,86,83,3.04579
1,460000,86,83,3.01548
1,461000,86,83,2.98548
1,462000,86,83,2.95577
1,463000,86,83,2.92636
1,464000,86,83,2.89724
1,465000,86,83,2.86841
1,466000,86,83,2.83987
1,467000,86,83,2.81162
1,468000,86,83,2.78364
1,469000,86,83,2.75594
1,470000,86,83,2.72852
1,471000,86,83,2.70137
1,472000,86,83,2.67449
1,473000,86,83,2.64788
1,474000,86,83,2.62153
1,475000,86,83,2.59545
1,476000,86,83,2.56962
1,477000,86,83,2.54405
1,478000,86,83,2.51874
1,479000,86,83,2.49368
1,480000,86,83,2.46886
1,481000,86,83,2.4443
1,482000,86,83,2.41998
1,483000,86,83,2.3959
1,484000,86,83,2.37206
1,485000,86,83,2.34846
1,486000,86,83,2.32509
1,487000,86,83,2.30195
1,488000,86,83,2.27905
1,489000,86,83,2.25637
1,490000,86,83,2.23392
1,491000,86,83,2.21169
1,492000,86,83,2.18969
1,493000,86,83,2.1679
1,494000,86,83,2.14633
1,495000,86,83,2.12497
1,496000,86,83,2.10383
1,497000,86,83,2.08289
1,498000,86,83,2.06217
1,499000,86,83,2.04165
1,500000,86,83,2.02133
1,501000,86,83,2.00122
1,502000,86,83,1.98131
1,503000,86,83,1.96159
1,504000,86,83,1.94208
1,505000,86,83,1.92275
1,506000,86,83,1.90362
1,507000,86,83,1.88468
1,508000,86,83,1.86593
1,509000,86,83,1.84736
1,510000,86,83,1.82898
1,511000,86,83,1.81078
1,512000,95.5,83,1.79276
1,513000,95.5,83,1.77492
1,514000,86,83,1.75726
1,515000,86,83,1.73978
1,516000,86,83,1.72247
1,517000,86,83,1.70533
1,518000,86,83,1.68836
1,519000,86,83,1.67156
1,520000,86,83,1.65493
1,521000,86,83,1.63846
1,522000,86,83,1.62216
1,523000,86,83,1.60602
1,524000,86,83,1.59004
1,525000,86,83,1.57421
1,526000,86,83,1.55855
1,527000,86,83,1.54304
1,528000,86,83,1.52769
1,529000,86,83,1.51249
1,530000,86,83,1.49744
1,531000,86,83,1.48254
1,532000,86,83,1.46779
1,533000,86,83,1.45318
1,534000,86,83,1.43872
1,535000,86,83,1.42441
1,536000,86,83,1.41023
1,537000,86,83,1.3962
1,538000,86,83,1.38231
1,539000,86,83,1.36856
1,540000,86,83,1.35494
1,541000,86,83,1.34146
1,542000,86,83,1.32811
1,543000,86,83,1.31489
1,544000,86,83,1.30181
1,545000,86,83,1.28886
1,546000,86,83,1.27603
1,547000,86,83,1.26334
1,548000,86,83,1.25076
1,549000,86,83,1.23832
1,550000,86,83,1.226
1,551000,86,83,1.2138
1,552000,86,83,1.20172
1,553000,86,83,1.18976
1,554000,86,83,1.17793
1,555000,86,83,1.1662
1,556000,86,83,1.1546
1,557000,86,83,1.14311
1,558000,86,83,1.13174
1,559000,86,83,1.12048
1,560000,86,83,1.10933
1,561000,86,83,1.09829
1,562000,86,83,1.08736
1,563000,86,83,1.07654
1,564000,86,83,1.06583
1,565000,86,83,1.05523
1,566000,86,83,1.04473
1,567000,86,83,1.03433
1,568000,86,83,1.02404
1,569000,86,83,1.01385
1,570000,86,83,1.00376
1,571000,86,83,0.993773
1,572000,86,83,0.983885
1,573000,86,83,0.974095
1,574000,86,83,0.964403
1,575000,86,83,0.954807
1,576000,86,83,0.945306
1,577000,86,83,0.9359
1,578000,86,83,0.926588
1,579000,86,83,0.917368
1,580000,86,83,0.90824
1,581000,86,83,0.899203
1,582000,86,83,0.890256
1,583000,86,83,0.881397
1,584000,86,83,0.872627
1,585000,86,83,0.863944
1,586000,86,83,0.855348
1,587000,86,83,0.846837
1,588000,86,83,0.838411
1,589000,86,83,0.830069
1,590000,86,83,0.821809
1,591000,86,83,0.813632
1,592000,86,83,0.805536
1,593000,86,83,0.797521
1,594000,86,83,0.789585
1,595000,86,83,0.781729
1,596000,86,83,0.773951
1,597000,86,83,0.76625
1,598000,86,83,0.758625
1,599000,86,83,0.751077
1,600000,86,83,0.743603
2,1000,272.5,117.5,297.015
2,2000,182.5,117.5,294.06
2,3000,199,117.5,291.134
2,4000,193.5,112.5,288.237
2,5000,286,100.5,285.369
2,6000,184.5,92.5,282.529
2,7000,264,92.5,279.718
2,8000,296.5,92.5,276.935
2,9000,218,92.5,274.179
2,10000,299,92.5,271.451
2,11000,203,88,268.75
2,12000,232.5,88,266.076
2,13000,167.5,88,263.428
2,14000,183.5,88,260.807
2,15000,204,86,258.212
2,16000,279.5,86,255.643
2,17000,248,86,253.099
2,18000,270,86,250.581
2,19000,203.5,86,248.088
2,20000,187.5,86,245.619
2,21000,204.5,86,243.175
2,22000,205.5,86,240.755
2,23000,128.5,86,238.36
2,24000,269.5,86,235.988
2,25000,136,86,233.64
2,26000,243,86,231.315
2,27000,236,86,229.014
2,28000,263,86,226.735
2,29000,157.5,86,224.479
2,30000,204,86,222.245
2,31000,168,86,220.034
2,32000,179,86,217.844
2,33000,244,86,215.677
2,34000,202,86,213.531
2,35000,186,86,211.406
2,36000,260,86,209.303
2,37000,284,86,207.22
2,38000,226,86,205.158
2,39000,242,86,203.117
2,40000,295.5,86,201.096
2,41000,277,86,199.095
2,42000,234,86,197.114
2,43000,216,86,195.152
2,44000,177,86,193.211
2,45000,289,86,191.288
2,46000,188,86,189.385
2,47000,230.5,86,187.5
2,48000,155.5,86,185.635
2,49000,238,86,183.787
2,50000,194.5,86,181.959
2,51000,170.5,86,180.148
2,52000,310,86,178.356
2,53000,269,86,176.581
2,54000,229,86,174.824
2,55000,247.5,86,173.084
2,56000,165,86,171.362
2,57000,238.5,86,169.657
2,58000,249,86,167.969
2,59000,295,86,166.298
2,60000,218.5,86,164.643
2,61000,177.5,86,163.005
2,62000,243,86,161.383
2,63000,271,86,159.777
2,64000,266,86,158.187
2,65000,159,86,156.613
2,66000,234,86,155.055
2,67000,276,86,153.512
2,68000,206,86,151.985
2,69000,260,86,150.472
2,70000,188,86,148.975
2,71000,253,86,147.493
2,72000,155,86,146.025
2,73000,131,86,144.572
2,74000,169.5,86,143.134
2,75000,114,86,141.709
2,76000,175.5,86,140.299
2,77000,261,86,138.903
2,78000,194,83,137.521
2,79000,181,83,136.153
2,80000,156,83,134.798
2,81000,286.5,83,133.457
2,82000,140.5,83,132.129
2,83000,183,83,130.814
2,84000,167,83,129.513
2,85000,294,83,128.224
2,86000,180.5,83,126.948
2,87000,255,83,125.685
2,88000,214.5,83,124.434
2,89000,228,83,123.196
2,90000,230.5,83,121.97
2,91000,214.5,83,120.757
2,92000,219.5,83,119.555
2,93000,207,83,118.366
2,94000,146.5,83,117.188
2,95000,234.5,83,116.022
2,96000,218,83,114.867
2,97000,225.5,83,113.724
2,98000,185.5,83,112.593
2,99000,167.5,83,111.472
2,100000,138,83,110.363
2,101000,236.5,83,109.265
2,102000,206.5,83,108.178
2,103000,286,83,107.102
2,104000,299.5,83,106.036
2,105000,205.5,83,104.981
2,106000,230,83,103.936
2,107000,212.5,83,102.902
2,108000,179.5,83,101.878
2,109000,169,83,100.864
2,110000,223,83,99.8608
2,111000,189,83,98.8671
2,112000,223.5,83,97.8834
2,113000,197,83,96.9094
2,114000,198,83,95.9452
2,115000,271.5,83,94.9905
2,116000,258,83,94.0453
2,117000,239,83,93.1095
2,118000,225,83,92.1831
2,119000,139,83,91.2658
2,120000,258.5,83,90.3577
2,121000,230.5,83,89.4586
2,122000,177,83,88.5685
2,123000,278.5,83,87.6872
2,124000,206,83,86.8147
2,125000,206.5,83,85.9509
2,126000,223.5,83,85.0957
2,127000,216.5,83,84.249
2,128000,221,83,83.4107
2,129000,122,83,82.5807
2,130000,182,83,81.759
2,131000,205.5,83,80.9455
2,132000,181.5,83,80.1401
2,133000,188,83,79.3427
2,134000,215,83,78.5532
2,135000,248.5,83,77.7716
2,136000,205,83,76.9977
2,137000,177.5,83,76.2316
2,138000,262.5,83,75.473
2,139000,157.5,83,74.7221
2,140000,139,83,73.9786
2,141000,152,83,73.2425
2,142000,191.5,83,72.5137
2,143000,224.5,83,71.7922
2,144000,206,83,71.0778
2,145000,234,83,70.3706
2,146000,268,83,69.6704
2,147000,154.5,83,68.9771
2,148000,217.5,83,68.2908
2,149000,193.5,83,67.6113
2,150000,254.5,83,66.9385
2,151000,249,83,66.2725
2,152000,263.5,83,65.6131
2,153000,178.5,83,64.9602
2,154000,147.5,83,64.3138
2,155000,117,83,63.6739
2,156000,169,83,63.0403
2,157000,194.5,83,62.4131
2,158000,213.5,83,61.792
2,159000,250,83,61.1772
2,160000,211.5,83,60.5685
2,161000,304.5,83,59.9658
2,162000,253,83,59.3691
2,163000,147.5,83,58.7784
2,164000,131,83,58.1935
2,165000,290.5,83,57.6145
2,166000,139.5,83,57.0412
2,167000,203,83,56.4736
2,168000,211.5,83,55.9117
2,169000,193,83,55.3554
2,170000,204.5,83,54.8046
2,171000,155,83,54.2593
2,172000,263.5,83,53.7194
2,173000,194.5,83,53.1849
2,174000,241.5,83,52.6557
2,175000,174.5,83,52.1317
2,176000,188.5,83,51.613
2,177000,171.5,83,51.0994
2,178000,109.5,83,50.591
2,179000,142.5,83,50.0876
2,180000,219.5,83,49.5892
2,181000,152.5,83,49.0958
2,182000,269.5,83,48.6073
2,183000,187,83,48.1236
2,184000,244,83,47.6448
2,185000,191,83,47.1707
2,186000,128,83,46.7014
2,187000,168,83,46.2367
2,188000,242,83,45.7766
2,189000,158,83,45.3211
2,190000,156,83,44.8702
2,191000,194,83,44.4237
2,192000,210.5,83,43.9817
2,193000,282,83,43.544
2,194000,260,83,43.1108
2,195000,188.5,83,42.6818
2,196000,192.5,83,42.2571
2,197000,126.5,83,41.8366
2,198000,136.5,83,41.4204
2,199000,154,83,41.0082
2,200000,215,83,40.6002
2,201000,158,83,40.1962
2,202000,161.5,83,39.7962
2,203000,134,83,39.4003
2,204000,171,83,39.0082
2,205000,204.5,83,38.6201
2,206000,162,83,38.2358
2,207000,195,83,37.8553
2,208000,183.5,83,37.4787
2,209000,182,83,37.1058
2,210000,213,83,36.7365
2,211000,152.5,83,36.371
2,212000,310,83,36.0091
2,213000,169,83,35.6508
2,214000,124,83,35.2961
2,215000,171.5,83,34.9449
2,216000,131.5,83,34.5972
2,217000,152,83,34.2529
2,218000,203.5,83,33.9121
2,219000,126.5,83,33.5747
2,220000,205.5,83,33.2406
2,221000,192,83,32.9098
2,222000,107.5,83,32.5824
2,223000,175.5,83,32.2582
2,224000,178,83,31.9372
2,225000,228,83,31.6194
2,226000,227,83,31.3048
2,227000,176.5,83,30.9933
2,228000,153.5,83,30.6849
2,229000,198,83,30.3796
2,230000,216,83,30.0773
2,231000,122,83,29.778
2,232000,116,83,29.4817
2,233000,146.5,83,29.1884
2,234000,166.5,83,28.898
2,235000,157,83,28.6104
2,236000,190,83,28.3257
2,237000,186.5,83,28.0439
2,238000,146.5,83,27.7648
2,239000,212.5,83,27.4886
2,240000,189.5,83,27.2151
2,241000,182.5,83,26.9443
2,242000,161,83,26.6762
2,243000,189,83,26.4107
2,244000,146,83,26.1479
2,245000,146.5,83,25.8878
2,246000,131.5,83,25.6302
2,247000,218,83,25.3751
2,248000,213,83,25.1227
2,249000,137.5,83,24.8727
2,250000,184,83,24.6252
2,251000,201.5,83,24.3802
2,252000,144,83,24.1376
2,253000,142,83,23.8974
2,254000,160,83,23.6596
2,255000,125.5,83,23.4242
2,256000,130.5,83,23.1911
2,257000,192.5,83,22.9604
2,258000,153.5,83,22.7319
2,259000,136,83,22.5057
2,260000,167,83,22.2818
2,261000,139.5,83,22.0601
2,262000,155,83,21.8406
2,263000,149,83,21.6233
2,264000,173.5,83,21.4081
2,265000,147.5,83,21.1951
2,266000,174.5,83,20.9842
2,267000,182.5,83,20.7754
2,268000,114.5,83,20.5687
2,269000,141,83,20.364
2,270000,110.5,83,20.1614
2,271000,283.5,83,19.9608
2,272000,134,83,19.7622
2,273000,119,83,19.5655
2,274000,138,83,19.3708
2,275000,161.5,83,19.1781
2,276000,176.5,83,18.9873
2,277000,178,83,18.7983
2,278000,149.5,83,18.6113
2,279000,170,83,18.4261
2,280000,124.5,83,18.2428
2,281000,190.5,83,18.0612
2,282000,184.5,83,17.8815
2,283000,151,83,17.7036
2,284000,167.5,83,17.5275
2,285000,139.5,83,17.353
2,286000,139,83,17.1804
2,287000,138.5,83,17.0094
2,288000,112.5,83,16.8402
2,289000,122.5,83,16.6726
2,290000,93.5,83,16.5067
2,291000,135.5,83,16.3425
2,292000,165,83,16.1799
2,293000,116.5,83,16.0189
2,294000,122.5,83,15.8595
2,295000,116,83,15.7017
2,296000,125.5,83,15.5454
2,297000,113.5,83,15.3908
2,298000,136.5,83,15.2376
2,299000,101,83,15.086
2,300000,130,83,14.9359
2,301000,190,83,14.7873
2,302000,98.5,83,14.6401
2,303000,166,83,14.4945
2,304000,187.5,83,14.3502
2,305000,153.5,83,14.2075
2,306000,147,83,14.0661
2,307000,100.5,83,13.9261
2,308000,113,83,13.7876
2,309000,117.5,83,13.6504
2,310000,212.5,83,13.5146
2,311000,140.5,83,13.3801
2,312000,105.5,83,13.2469
2,313000,144,83,13.1151
2,314000,134.5,83,12.9846
2,315000,135,83,12.8554
2,316000,102.5,83,12.7275
2,317000,123,83,12.6009
2,318000,93,83,12.4755
2,319000,109.5,83,12.3514
2,320000,123,83,12.2285
2,321000,134,83,12.1068
2,322000,100.5,83,11.9863
2,323000,113.5,83,11.8671
2,324000,139.5,83,11.749
2,325000,155,83,11.6321
2,326000,117.5,83,11.5163
2,327000,104.5,83,11.4017
2,328000,180,83,11.2883
2,329000,111.5,83,11.176
2,330000,112,83,11.0648
2,331000,113.5,83,10.9547
2,332000,130.5,83,10.8457
2,333000,91,83,10.7378
2,334000,117,83,10.6309
2,335000,86,83,10.5251
2,336000,86,83,10.4204
2,337000,86,83,10.3167
2,338000,86,83,10.2141
2,339000,117.5,83,10.1124
2,340000,91,83,10.0118
2,341000,124,83,9.91219
2,342000,101.5,83,9.81356
2,343000,154,83,9.71592
2,344000,95.5,83,9.61924
2,345000,95.5,83,9.52353
2,346000,86,83,9.42877
2,347000,108.5,83,9.33495
2,348000,108.5,83,9.24206
2,349000,114.5,83,9.1501
2,350000,150.5,83,9.05906
2,351000,139.5,83,8.96892
2,352000,100,83,8.87967
2,353000,109,83,8.79132
2,354000,124.5,83,8.70384
2,355000,154,83,8.61724
